Date,Operation,Amount,Cryptocurrency,FIAT value,FIAT currency,Transaction ID,Withdrawal address,Reference
"2021-01-02T22:44:56+01:00","Withdrawal fee","-1","DFI","-1.60453","USD","","","5f0a5758-3cd7-491d-a4d1-475d55fbaa0a"
"2021-01-02T22:39:07+01:00","Unstake fee","-0.00006702","DFI","-0.0001075195553","USD","","","c204cabe-af21-4d73-91f1-48395ee9a9ec"
"2021-01-02T22:39:07+01:00","Unstake fee","-0.00000266","DFI","-0.0000042680498","USD","","","3ca8e58f-75eb-44f7-920b-64dbb5e5dc56"
"2021-01-02T22:39:07+01:00","Unstake fee","-0.00000208","DFI","-0.0000033213771","USD","","","64de3002-ec6a-41e8-b868-f1af2596e081"
"2021-01-02T22:39:06+01:00","Unstake fee","-0.00000456","DFI","-0.0000073006115","USD","","","29df7446-cd26-4f9b-b090-1c893246acc0"
"2021-01-02T22:39:04+01:00","Unstake fee","-0.00013291","DFI","-0.0002132580823","USD","","","8371efa6-a7e1-4311-8cc4-ada96a3f9898"
"2021-01-02T22:39:04+01:00","Unstake fee","-0.0000113","DFI","-0.0000181151437","USD","","","345dbfce-5771-4d2f-8b83-a2794ccdf8b0"
"2021-01-02T22:39:03+01:00","Unstake fee","-0.00000097","DFI","-0.0000015403488","USD","","","c77900de-59c8-47f6-bf08-10be932a3f39"
"2021-01-02T22:39:03+01:00","Unstake fee","-0.00005118","DFI","-0.0000821198454","USD","","","dff15aeb-67f8-42ab-b226-73ea8e47e176"
"2021-01-02T22:39:03+01:00","Unstake fee","-0.00000347","DFI","-0.0000055677191","USD","","","b79ddb78-260b-4154-8424-f9f748aebf5b"
"2021-01-02T22:39:02+01:00","Unstake fee","-0.00236125","DFI","-0.0037886804172","USD","","","5aee218f-f52a-41b4-b15c-122e3ca98217"
"2021-01-02T22:39:02+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","2f83653b-edfd-419d-9803-9a3b327d9796"
"2021-01-02T22:39:02+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","47be3ab8-d7ba-4512-a959-569b4ccc8254"
"2021-01-02T22:39:01+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","0fe6dcf9-72ca-4a6e-8a57-9b0870dbad60"
"2021-01-02T22:39:01+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","e48cdf76-c7db-4a84-a931-c6dc4058b520"
"2021-01-02T22:39:01+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","6ac1304e-acf1-4041-93bb-f35e3cb19004"
"2021-01-02T22:39:00+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","087445f1-f3b5-45df-89ae-a2f234ac2626"
"2021-01-02T22:39:00+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","649e8ac9-dd86-4759-8d5c-eb5092e082f6"
"2021-01-02T22:39:00+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","2ad0fd7b-12f0-452b-9ad0-be078332e805"
"2021-01-02T22:38:59+01:00","Unstake fee","-0.00000251","DFI","-0.000004011325","USD","","","2bfe2cb7-396f-4aed-bfce-04394ab0aca3"
"2021-01-02T22:38:59+01:00","Unstake fee","-0.00001374","DFI","-0.0000220462422","USD","","","5f5326e8-276a-47bd-b4c5-d4d0f25cc5e2"
"2021-01-02T22:38:59+01:00","Unstake fee","-0.00003989","DFI","-0.0000640047017","USD","","","2074a114-a4fd-43fb-b71c-905d69e9cc06"
"2021-01-02T22:38:58+01:00","Unstake fee","-0.00002052","DFI","-0.0000329249556","USD","","","4105c4cf-92bd-4c43-82b4-ada69987f25f"
"2021-01-02T22:38:58+01:00","Unstake fee","-0.00000419","DFI","-0.0000067229807","USD","","","43c5e61e-2b57-46cf-86a5-11818a661cba"
"2021-01-02T22:38:58+01:00","Unstake fee","-0.0000093","DFI","-0.0000149060837","USD","","","9467c7f3-21f3-4e27-8070-1919a2c3b1fa"
"2021-01-02T22:38:57+01:00","Unstake fee","-0.00004216","DFI","-0.0000676469848","USD","","","b33d9941-a1d2-4297-8a99-ef4be4c9d17d"
"2021-01-02T22:38:57+01:00","Unstake fee","-0.00005601","DFI","-0.0000898697253","USD","","","ee5127cb-e1a1-4cae-a289-6280d6ab7448"
"2021-01-02T22:38:57+01:00","Unstake fee","-0.00025423","DFI","-0.0004079036166","USD","","","23e49510-25ce-44c8-a4d4-7942dc88f249"
"2021-01-02T22:27:38+01:00","Staking reward","0.32922467","DFI","0.5282508597551","USD","","","d44b2b85-5a7b-4a85-9571-219bcf77a802"
"2021-01-02T18:56:51+01:00","Staking reward","0.35701107","DFI","0.600099907563","USD","","","b3e9f235-d7d8-4988-a210-43707b86cbe1"
"2021-01-02T15:28:59+01:00","Staking reward","0.29747279","DFI","0.4711017080672","USD","","","b5607b77-7616-464c-a7ed-b02d47528a54"
"2021-01-02T12:00:08+01:00","Staking reward","0.31949974","DFI","0.4968220957","USD","","","47ef2942-a0ac-47b0-8823-3dcf692c7a97"
"2021-01-02T08:30:33+01:00","Staking reward","0.32521569","DFI","0.5050697230407","USD","","","f77d8983-e9fd-46cb-8b69-eef8e9b55d45"
"2021-01-02T05:01:18+01:00","Staking reward","0.31750158","DFI","0.4886539817148","USD","","","a2ed06d1-2812-4234-a77f-342ebace85e4"
"2021-01-02T01:32:02+01:00","Staking reward","0.32129862","DFI","0.5028259143276","USD","","","ccb74f3d-d399-46f7-853a-bb00cbf28d6c"
"2021-01-01T22:04:18+01:00","Staking reward","0.31646406","DFI","0.4884812644536","USD","","","068bd54d-2b13-4035-95e5-9b836eba9d5a"
"2021-01-01T18:35:42+01:00","Staking reward","0.31067251","DFI","0.4795665133364","USD","","","ec84e03b-1a2b-480a-8107-e4655d1ecbdc"
"2021-01-01T15:05:45+01:00","Staking reward","0.32117973","DFI","0.50264627745","USD","","","83c47c76-3469-4e64-8425-7e9b019c93e9"
"2021-01-01T11:35:19+01:00","Staking reward","0.33455608","DFI","0.5235802652","USD","","","a9cc6611-7f57-4919-bbd1-8e4b95e3232b"
"2021-01-01T08:07:00+01:00","Staking reward","0.17253803","DFI","0.2636432859809","USD","","","84bd63bf-d6ae-49eb-9213-0619e35344ae"
"2021-01-01T06:08:40+01:00","Staking reward","0.30094779","DFI","0.4575700483497","USD","","","081ab969-d42d-4fa7-985f-d4e24c5587a5"
"2021-01-01T02:41:41+01:00","Staking reward","0.31145249","DFI","0.4808047814375","USD","","","9da960ba-8d4a-45cf-a8ed-b73379b9c041"
"2020-12-31T23:15:23+01:00","Staking reward","0.30566573","DFI","0.4734731591127","USD","","","feeb07f6-44c4-4dd7-a06d-6c675c894b0e"
"2020-12-31T19:47:02+01:00","Staking reward","0.31999981","DFI","0.4953565058819","USD","","","ea2327e5-985a-4815-879f-7b1c401bacf8"
"2020-12-31T16:19:29+01:00","Staking reward","0.31038236","DFI","0.4671130365056","USD","","","c3e0e036-fbd4-4ef0-b1e4-7c1f43afded3"
"2020-12-31T12:51:22+01:00","Staking reward","0.31896311","DFI","0.489129929185","USD","","","9c652261-9ab2-47ef-9f8e-58529ffc208b"
"2020-12-31T09:25:22+01:00","Staking reward","0.28061839","DFI","0.43187170221","USD","","","e312b5e4-bce6-4654-ac14-574df1de12cc"
"2020-12-31T05:59:29+01:00","Staking reward","0.30644034","DFI","0.4651335344724","USD","","","6c13fee0-7f98-418b-b50e-a7ece8a5e9d4"
"2020-12-31T02:32:59+01:00","Staking reward","0.33416908","DFI","0.5054608087172","USD","","","f0186cb1-3922-4668-80b0-2843b4773886"
"2020-12-30T23:06:26+01:00","Staking reward","0.32551074","DFI","0.5097140126586","USD","","","5e70177c-05f9-4cc8-af71-1e6dfe96e371"
"2020-12-30T19:39:49+01:00","Staking reward","0.29866868","DFI","0.4588924800728","USD","","","9739627d-cd62-4f6e-be13-2ce8c0d4eb69"
"2020-12-30T16:13:36+01:00","Staking reward","0.31777523","DFI","0.4899363163571","USD","","","25358cc6-6098-4885-948e-a9d330362358"
"2020-12-30T12:48:04+01:00","Staking reward","0.3186917","DFI","0.47701773656","USD","","","741170c6-e863-4d25-a92a-f1cf436ad159"
"2020-12-30T09:24:39+01:00","Staking reward","0.29759935","DFI","0.4526337313825","USD","","","d6018182-970d-4900-b269-7e3bab09889c"
"2020-12-30T06:01:23+01:00","Staking reward","0.31478379","DFI","0.4695126141366","USD","","","00f1e03f-b735-47c9-848d-6b7a76323542"
"2020-12-30T02:37:16+01:00","Staking reward","0.318573","DFI","0.47025516249","USD","","","23f461ac-62a7-470f-a776-145a05c78a61"
"2020-12-29T23:13:28+01:00","Staking reward","0.28888378","DFI","0.4188063712172","USD","","","e276a576-692d-4571-9f81-a623cf924341"
"2020-12-29T23:12:33+01:00","Withdrawal fee","-1","DFI","-1.44974","USD","","","fc64bc83-e910-4efe-816d-1238a4f97543"
"2020-12-29T23:12:33+01:00","Withdrawal","-1200.797","DFI","-1740.84344278","USD","534fcb45ae5b6638cf850d179b7dcecbb2aa34f114b35db1f267ce09adc32fb1","dFv3gWug5n1QCAodXDUjdFEKpbQkeD2Dwa","c80cccd0-d3fd-4ec0-8f6d-f1a7634596b8"
"2020-12-29T23:08:01+01:00","Unstake fee","-1.203","DFI","-1.74403722","USD","","","e0344a22-3b87-404d-9c7a-deb507cf3374"
"2020-12-29T19:49:39+01:00","Staking reward","0.41089649","DFI","0.5852028900229","USD","","","a7c5ff05-1004-4245-8e54-ec093eff578b"
"2020-12-29T16:24:14+01:00","Staking reward","0.47719877","DFI","0.6620894334365","USD","","","1d69cd4d-a8f9-4808-94e9-f95e3e282fbe"
"2020-12-29T12:59:15+01:00","Staking reward","0.39385963","DFI","0.5632192709","USD","","","67d741c3-c8b3-498c-94ee-cdcea7761611"
"2020-12-29T09:56:14+01:00","Staking reward","0.45168099","DFI","0.6148642980672","USD","","","ccdb0974-075d-4ef7-9e0a-a6a65a5c85a1"
"2020-12-29T06:34:12+01:00","Staking reward","0.47279031","DFI","0.6264566165562","USD","","","82eb7bb3-9e67-4c43-a563-3ccbc060e052"
"2020-12-29T03:12:01+01:00","Staking reward","0.43604547","DFI","0.5920407368925","USD","","","c8b8f738-57e1-42df-97ce-b47c374399db"
"2020-12-28T23:49:48+01:00","Staking reward","0.43740946","DFI","0.6339506526618","USD","","","6e8d84ed-71ea-4b5a-91b6-01773b11e2e5"
"2020-12-28T20:28:07+01:00","Staking reward","0.49660332","DFI","0.7266647400564","USD","","","b8550f25-bbdc-4894-bd6e-25d3232644c5"
"2020-12-28T17:06:22+01:00","Staking reward","0.46409813","DFI","0.6757361592426","USD","","","658adfc7-b3bd-4069-8730-1b7f0c9ac591"
"2020-12-28T13:44:39+01:00","Staking reward","0.4668608","DFI","0.68626203296","USD","","","56be0f1d-1828-4b4b-81e7-9cc0b7d2a762"
"2020-12-28T10:23:37+01:00","Staking reward","0.46679846","DFI","0.6600390184862","USD","","","5075d1ca-1fd8-4248-8395-8e4d6531b592"
"2020-12-28T07:03:20+01:00","Staking reward","0.46955668","DFI","0.6775327247056","USD","","","5a2be648-c8f1-4841-92c6-ad602a362280"
"2020-12-28T03:42:55+01:00","Staking reward","0.44553297","DFI","0.6505137788376","USD","","","9cce7578-596b-4b7a-b0e8-435691cc4b92"
"2020-12-28T01:22:11+01:00","Deposit","3557.10529445","DFI","5111.631450230539","USD","168eeb3158905f6d8498567549ec39a20cebd1dbc9853eea13a5299c825f40b5","","2355ee70-c100-4647-af32-ccd1b5b57417"
"2020-12-28T00:23:29+01:00","Staking reward","0.01990688","DFI","0.0284751992896","USD","","","4d724ff1-9cb3-48f2-a176-a21d24e50705"
"2020-12-27T21:04:41+01:00","Staking reward","0.02229022","DFI","0.0327512431482","USD","","","d9804f74-8c3c-4e3f-ae04-044d7baee670"
"2020-12-27T17:45:29+01:00","Staking reward","0.0192114","DFI","0.02741947065","USD","","","b738508a-d1ad-4999-8134-8254ad6bdfe2"
"2020-12-27T14:26:24+01:00","Staking reward","0.02033898","DFI","0.0284924703024","USD","","","e72f4ac5-bd9f-4878-ba7e-14351bb4288b"
"2020-12-27T11:06:46+01:00","Staking reward","0.0195833","DFI","0.02819016035","USD","","","13b65a39-f5a6-48b1-8061-a095a0a9d084"
"2020-12-27T07:47:52+01:00","Staking reward","0.02039661","DFI","0.0281648628846","USD","","","d9e6371e-71bd-4276-9457-72ca1785c5d4"
"2020-12-27T04:27:54+01:00","Staking reward","0.01939032","DFI","0.025207416","USD","","","2dae090c-12c1-432f-a4a7-3cae87d4c5e0"
"2020-12-27T01:09:14+01:00","Staking reward","0.01970181","DFI","0.0259744722678","USD","","","0810a23e-f39e-44dd-af77-3288cc9818bb"
"2020-12-26T21:48:52+01:00","Staking reward","0.0206407","DFI","0.02626116261","USD","","","4414848f-d4d2-46bf-83c7-860f88938092"
"2020-12-26T18:27:17+01:00","Staking reward","0.01944584","DFI","0.0237215912992","USD","","","d1814cd7-db64-4b9a-9ddd-becac26047c5"
"2020-12-26T15:06:06+01:00","Staking reward","0.021388","DFI","0.0253896948","USD","","","41323d35-fa64-43f3-bcd8-4a907d8b0293"
"2020-12-26T11:46:01+01:00","Staking reward","0.01994285","DFI","0.022937069499","USD","","","325d1d26-ba75-41a3-85f3-dd8b593f90e1"
"2020-12-26T11:32:16+01:00","Deposit","25.2","DFI","28.984284","USD","3cf033808924866076b7bb89e495ca49b0014b6b3758bc3a74db92525f9ae643","","591177a9-2707-40fa-8d62-ba1d159df323"
"2020-12-26T08:27:30+01:00","Staking reward","0.01706536","DFI","0.01940331432","USD","","","3070e713-bf0a-460d-8a79-f2836e54282a"
"2020-12-26T05:09:00+01:00","Staking reward","0.01594718","DFI","0.0178136379472","USD","","","2b911d56-5ca6-431b-b5e3-51eac82f48b1"
"2020-12-26T01:49:59+01:00","Staking reward","0.01775239","DFI","0.020125884543","USD","","","8aa6598e-77d2-4937-b7af-bfdc0bfb980b"
"2020-12-25T22:31:38+01:00","Staking reward","0.01610291","DFI","0.0175824453708","USD","","","cf4f1678-f171-4967-a9f5-e5a7695f7cce"
"2020-12-25T19:14:11+01:00","Staking reward","0.01695201","DFI","0.0177624855981","USD","","","c3d78ad2-eb95-49ed-a473-02adf46a3d54"
"2020-12-25T15:55:07+01:00","Staking reward","0.01636484","DFI","0.0165240698932","USD","","","23071d8d-3da9-4d0f-a3b6-72627b580816"
"2020-12-25T15:18:52+01:00","Deposit","50.7","DFI","52.526721","USD","226bc11216e8b159ef7f13905061a9c282e7cf1906e1ae1180486299a31f4435","","1b789212-d052-47d8-9fc4-47c9bb8df478"
"2020-12-25T12:36:43+01:00","Staking reward","0.00956761","DFI","0.0097732179389","USD","","","88821807-5721-406d-af72-d3933d4dd0a3"
"2020-12-25T09:19:22+01:00","Staking reward","0.01044846","DFI","0.0100167296328","USD","","","bfe60eda-f04d-48b3-837c-5a19bbe9fa47"
"2020-12-25T06:01:49+01:00","Staking reward","0.01058294","DFI","0.010061201058","USD","","","5b7486b5-e20f-42b3-971d-d851b6d6d5af"
"2020-12-25T02:43:38+01:00","Staking reward","0.00983569","DFI","0.0096412384087","USD","","","3e0f4531-f7b5-4a25-8d08-64462496a071"
"2020-12-24T23:26:24+01:00","Staking reward","0.01037705","DFI","0.0099834484935","USD","","","ae1dc6fa-72d6-4015-8e3f-87f2995f1eb8"
"2020-12-24T20:08:55+01:00","Staking reward","0.01105398","DFI","0.010306730952","USD","","","66994291-e87a-48ce-95f9-68247c42d3f3"
"2020-12-24T16:52:05+01:00","Staking reward","0.01081539","DFI","0.0099048423159","USD","","","50edc59a-74fc-47e2-82fc-d2daf6813a8c"
"2020-12-24T13:33:41+01:00","Staking reward","0.01078012","DFI","0.00969132788","USD","","","f24bf55f-abf7-431b-b012-6c8d1a9a8782"
"2020-12-24T10:16:50+01:00","Staking reward","0.01084656","DFI","0.009625237344","USD","","","b865c8c1-156c-430b-88b2-bcb4c39e3781"
"2020-12-24T07:00:26+01:00","Staking reward","0.01091302","DFI","0.009561442473","USD","","","ac7d5ca4-2c72-4330-a731-9f620c8f8339"
"2020-12-24T03:43:14+01:00","Staking reward","0.01104725","DFI","0.009788084445","USD","","","b780408f-c47a-40c4-b006-e8a4898510cb"
"2020-12-24T00:34:21+01:00","Deposit","16","DFI","14.26352","USD","a7a1a2305d2ef0c727fce6fea40ab09eee115f83fc040fc62e63d25e670dacd5","","286fd574-9098-4f80-85f1-b4fb2467f80d"
"2020-12-24T00:26:49+01:00","Staking reward","0.00926557","DFI","0.0082591437866","USD","","","f7343f4d-c32f-4ee5-a60c-3063e454fbd8"
"2020-12-23T21:08:54+01:00","Staking reward","0.0090975","DFI","0.008150359275","USD","","","41be60f4-ff1d-4b10-8aea-567a5f2a2d2a"
"2020-12-23T17:49:44+01:00","Staking reward","0.00484059","DFI","0.004356531","USD","","","eee392aa-2fee-4110-901e-c30adb8e8419"
"2020-12-23T15:39:54+01:00","Staking reward","0.00837262","DFI","0.0075291622612","USD","","","f8a7a6f9-e84b-4393-8d79-22db88a9431f"
"2020-12-23T12:46:11+01:00","Deposit","29","DFI","25.31294","USD","6a9241ba6a97887b7e4a9a496fea7e553b18035d155daac4fd86270ac4cb5959","","62b56d45-f977-460a-8baa-d6d1901b00fd"
"2020-12-23T12:23:14+01:00","Staking reward","0.00541967","DFI","0.0046894236642","USD","","","b92b24ad-6d87-4e9d-901d-8178370cbeed"
"2020-12-23T09:07:20+01:00","Staking reward","0.00543581","DFI","0.0046912127462","USD","","","ba00a1a2-4ff7-4a0d-b7a4-c68b3cadf498"
"2020-12-23T05:51:56+01:00","Staking reward","0.00427418","DFI","0.0035862079872","USD","","","e3ce43c2-aa3e-4ef2-ae57-40be1cc79208"
"2020-12-23T02:35:24+01:00","Staking reward","0.00524958","DFI","0.0045825683652","USD","","","9196e720-a32d-4d45-9f56-9fe725010b84"
"2020-12-22T23:19:47+01:00","Staking reward","0.0055686","DFI","0.004708975218","USD","","","81cb4564-0621-45f8-a266-407573046be3"
"2020-12-22T20:04:11+01:00","Staking reward","0.00541652","DFI","0.0048115488812","USD","","","c0958b66-2ed5-46a6-b9e5-53f2fee70e07"
"2020-12-22T16:47:30+01:00","Staking reward","0.00506268","DFI","0.0041325138036","USD","","","a25ebad3-db0d-4f87-a009-5a0fafcfc364"
"2020-12-22T14:32:21+01:00","Deposit","7.40308861","DFI","5.922470888","USD","f434f1bb9cfcaeacbe9e44e5c9cc7e89998eed7721f7467551ad3e45f0feae24","","ae6de904-884e-4332-a618-3f2fe4b5a8a0"
"2020-12-22T13:30:24+01:00","Staking reward","0.00085495","DFI","0.0006822501","USD","","","2ba77f61-b0e9-4f64-ad50-5716b1eec02d"
"2020-12-22T12:53:57+01:00","Staking reward","0.00386788","DFI","0.0030355895816","USD","","","a83d42fc-c207-49f9-93c9-26531ee55921"
"2020-12-22T09:38:10+01:00","Staking reward","0.00448395","DFI","0.003448247229","USD","","","5f9ef392-d828-4e8f-a971-3f0bfb7f29da"
"2020-12-22T09:34:00+01:00","Deposit","32","DFI","24.60864","USD","6327b86cb988292e4903cdaa1c73f1568763ae56115f6e8fb9c9c03510746c12","","60790ca4-ac1b-454b-8b38-ddd3e0fc27bf"
"2020-12-22T09:18:01+01:00","Deposit","5","DFI","3.8606","USD","a2b394df93d29a922a5a55a50b1b90e745c05bd2b44ac60641f00b0207b2044d","","5f9ffe04-3a6d-44c1-8d15-e5e0a10521a9"
"2020-12-05T22:21:16+01:00","Withdrawal fee","-1","DFI","-0.432948","USD","","","b2f1334e-380d-43d1-bfbf-7d5a8e1b6e32"
"2020-12-05T22:21:16+01:00","Withdrawal","-1256.51685661","DFI","-544.00646003558628","USD","c96e54a7794482bf028380605895927d2a37cdef7180acec6a46a18b6c9f0828","dZ2vMfbNPXFE8W9gfH2N8FLKoRJLp8dF5u","7e7350ce-7dac-4043-bb64-c29a0d61d4f6"
"2020-12-05T22:16:48+01:00","Unstake fee","-1.003186","DFI","-0.43432736799852","USD","","","064fc0db-1923-4b56-bc0e-d477ba0e514e"
"2020-12-05T22:12:39+01:00","Remove liquidity fee BTC-DFI","-0.254939","DFI","-0.110453341506","USD","","","b6dfa497-a3cf-4a2b-b946-bc3bc033619e"
"2020-12-05T22:12:39+01:00","Remove liquidity BTC-DFI","254.93899159","DFI","110.45333786233386","USD","","","5d312157-4b3c-45e5-a946-2d432d63c083"
"2020-12-05T19:08:01+01:00","Staking reward","0.11434212","DFI","0.05008173421788","USD","","","5d0453e3-56d0-4d0e-8fed-07e5d87b05ed"
"2020-12-05T15:56:20+01:00","Staking reward","0.11584814","DFI","0.05097040124464","USD","","","9c917d38-c19e-48ad-af57-78a952f34c5f"
"2020-12-05T13:00:01+01:00","Liquidity mining reward BTC-DFI","0.09509705","DFI","0.0418263453074","USD","","","dc3e82b6-a99f-4794-a576-0c16aeec2da9"
"2020-12-05T12:45:18+01:00","Staking reward","0.11165754","DFI","0.0492180853443","USD","","","529db72d-2a17-4a81-ab22-daabda6fc05c"
"2020-12-05T09:34:59+01:00","Staking reward","0.11582191","DFI","0.05052858227851","USD","","","b873684e-a1fb-45db-a245-8844cf65c455"
"2020-12-05T06:23:42+01:00","Staking reward","0.11466932","DFI","0.04932592535256","USD","","","64a60ed9-575e-484c-bcd3-fed209d29635"
"2020-12-05T03:12:53+01:00","Staking reward","0.10820282","DFI","0.04682195708168","USD","","","b7ecf73f-1094-4dd7-8ab0-9cde01bccd02"
"2020-12-05T01:00:00+01:00","Liquidity mining reward BTC-DFI","0.12554946","DFI","0.0532241825778","USD","","","53816d96-08af-4902-a0f2-84d5d345f1c1"
"2020-12-05T00:02:29+01:00","Staking reward","0.11806021","DFI","0.04981975577706","USD","","","0a0d5b92-5c38-46d2-bbea-b16aebcae5c8"
"2020-12-04T20:46:28+01:00","Staking reward","0.11690777","DFI","0.04981732349125","USD","","","59bb9b43-1f05-4660-a8c7-8d9f5c0c07a1"
"2020-12-04T17:36:08+01:00","Staking reward","0.11120175","DFI","0.0464625375885","USD","","","7a801731-6791-4415-b784-9cb09f605748"
"2020-12-04T14:25:44+01:00","Staking reward","0.11422497","DFI","0.04743214724244","USD","","","ded9f384-31cf-42ea-a710-a3022a0b3304"
"2020-12-04T13:00:00+01:00","Liquidity mining reward BTC-DFI","0.13052927","DFI","0.05403689878241","USD","","","6afe4953-315d-45bf-84b0-af87f0897cf9"
"2020-12-04T11:15:27+01:00","Staking reward","0.1130738","DFI","0.047350784488","USD","","","e8cd33d8-9768-473f-9836-8912c6e11157"
"2020-12-04T08:00:39+01:00","Staking reward","0.11154338","DFI","0.04564845900472","USD","","","cccce957-8f1e-421a-bcbe-961ee35f5282"
"2020-12-04T04:59:02+01:00","Staking reward","0.1153241","DFI","0.0470697620632","USD","","","1230e502-fdaa-42d2-8fcf-8eebc30a4a01"
"2020-12-04T01:44:36+01:00","Staking reward","0.108484","DFI","0.04448766114","USD","","","03dd5e02-332f-4ddb-83b8-153942c93348"
"2020-12-04T01:00:00+01:00","Liquidity mining reward BTC-DFI","0.15731807","DFI","0.06463759005704","USD","","","39ffb859-e67f-48cd-a506-f223807fbdf4"
"2020-12-03T22:34:23+01:00","Staking reward","0.1168155","DFI","0.0477914405445","USD","","","2e3fd4d9-d7dc-4e38-b57d-4b75fdbed1ae"
"2020-12-03T19:24:47+01:00","Staking reward","0.11680185","DFI","0.047321101509","USD","","","ce7e574b-7896-43ea-b09a-cdb70b9aabb9"
"2020-12-03T16:15:31+01:00","Staking reward","0.11754671","DFI","0.04703208432494","USD","","","02671862-00e7-4dd0-ba32-e28ec36a28b6"
"2020-12-03T13:00:55+01:00","Staking reward","0.06976456","DFI","0.02780096786632","USD","","","5b522257-8589-4ef9-9c19-6da8b9138d78"
"2020-12-03T13:00:11+01:00","Liquidity mining reward BTC-DFI","0.14149932","DFI","0.05638705452204","USD","","","38d730a3-789b-4d1d-88f8-fe7f141e1c80"
"2020-12-03T10:56:15+01:00","Staking reward","0.12053892","DFI","0.047474253642","USD","","","c1b1e93e-f007-4ca0-a727-6e1231b13e73"
"2020-12-03T07:43:30+01:00","Staking reward","0.11370293","DFI","0.04323497061785","USD","","","ec1f1cce-f4c4-4c61-8f33-b38c2d09b4ba"
"2020-12-03T04:34:16+01:00","Staking reward","0.10800598","DFI","0.04144934693862","USD","","","74099feb-a7e0-469a-ad3c-a50a4b2fe58b"
"2020-12-03T01:25:07+01:00","Staking reward","0.1212554","DFI","0.0469613676322","USD","","","d73257c6-d8e4-4f1c-977a-922671a1b12d"
"2020-12-03T01:00:00+01:00","Liquidity mining reward BTC-DFI","0.15228897","DFI","0.05887110857775","USD","","","d12bcfc6-8cff-4c3a-b69a-2b6f1b599f7b"